18	0	3	0	41	41	33	23	16	
48	11	14	2	2	11	43	38	32	
26	13	10	20	30	36	19	12	0	
14	9	6	16	28	17	10	5	6	
19	10	15	12	19	31	13	11	0	
23	4	8	11	29	11	20	11	6	
8	9	14	12	36	15	37	4	0	
33	45	29	41	11	15	10	8	14	
22	17	46	34	22	9	12	16	7	
27	22	16	33	7	12	38	15	0	
22	22	13	32	39	24	6	0	0	
19	15	13	15	38	6	5	2	4	
3	3	14	30	78	37	7	5	0	
14	10	8	30	40	10	6	4	0	
2	5	21	52	53	8	0	0	0	
11	0	15	23	43	0	1	2	0	
5	4	9	7	38	0	2	0	0	
8	3	10	5	17	0	2	0	0	
4	0	2	0	18	0	10	0	0	
7	0	3	4	28	4	9	0	0	
5	0	12	9	18	4	5	5	3	
6	0	4	0	12	0	4	0	0	
18	0	0	0	22	0	0	0	0	
1	0	0	0	3	0	0	0	0	
8	2	6	2	24	2	0	2	0	
22	0	0	0	11	0	5	2	0	
20	7	9	15	16	2	6	2	0	
5	2	11	28	35	0	1	0	0	
9	9	14	12	36	9	3	0	0	
1	4	16	17	44	0	2	2	0	
9	4	15	64	53	6	7	5	0	
10	8	18	38	60	14	4	0	0	
7	2	13	53	39	18	12	2	0	
9	8	15	14	18	38	27	14	4	
8	0	0	16	55	71	25	12	0	
12	2	2	8	63	26	43	16	0	
23	6	14	3	11	39	43	27	7	
20	7	9	25	21	31	16	13	3	
4	18	31	29	26	23	9	8	10	
34	19	25	59	42	0	4	20	8	
30	9	23	80	21	8	25	19	7	
29	3	5	19	28	9	7	7	11	
27	4	8	18	25	15	14	15	0	
29	25	32	27	8	4	2	4	0	
5	6	17	54	32	0	3	0	0	
4	0	43	113	101	21	0	0	0	
10	2	5	8	37	62	19	0	11	
6	0	5	11	22	4	3	2	0	
10	6	2	0	25	0	6	0	0	
13	0	3	0	24	0	6	2	0	
5	0	2	0	18	2	6	0	0	
9	0	1	0	10	0	7	0	0	
11	0	2	0	6	0	7	0	0	
9	0	5	0	14	0	5	0	0	
3	0	0	0	6	0	0	0	0	
4	0	0	0	2	0	0	0	0	
5	0	0	0	8	0	0	0	0	
10	0	1	0	7	0	0	0	0	
31	10	14	5	3	4	1	2	0	
19	10	10	22	39	4	2	2	3	
6	0	2	9	24	0	3	2	0	
11	4	8	5	31	10	7	0	0	
18	2	11	28	32	6	3	2	0	
17	4	10	0	33	15	4	8	9	
11	2	5	9	35	12	10	9	0	
15	4	19	25	33	18	9	6	7	
10	2	8	18	52	35	33	4	3	
6	4	2	8	25	44	55	6	0	
13	0	0	2	23	73	31	14	9	
3	4	7	5	105	62	7	3	6	
10	31	43	21	34	25	15	12	0	
39	14	29	23	22	17	5	11	13	
23	8	13	20	29	3	4	4	0	
17	2	8	14	23	14	7	2	0	
4	10	25	20	27	23	8	7	3	
7	24	41	31	6	0	1	2	0	
23	31	54	13	33	30	22	7	5	
7	44	97	75	149	28	0	14	10	
78	55	9	22	18	3	2	4	0	
6	8	5	0	19	0	2	0	0	
6	0	7	2	27	0	2	0	0	
6	7	5	14	31	12	2	0	0	
16	2	5	5	27	0	3	2	0	
16	2	9	0	16	0	8	0	0	
6	0	4	0	18	0	3	0	0	
10	0	3	0	9	0	7	0	0	
20	0	0	0	22	0	0	0	0	
11	0	0	0	10	0	0	0	0	
5	0	0	0	6	0	0	0	0	
8	0	2	0	12	0	0	0	0	
40	2	6	0	4	0	5	8	0	
36	12	7	15	23	5	6	8	0	
4	0	7	12	39	16	12	2	0	
6	10	5	29	77	16	6	0	0	
5	2	4	11	84	39	6	0	0	
4	10	7	41	57	22	2	2	0	
6	0	0	8	61	42	33	3	0	
9	4	2	6	106	72	13	4	0	
19	0	29	33	80	18	5	6	3	
4	2	14	25	28	17	7	2	3	
9	0	2	4	37	41	8	2	3	
18	4	2	6	53	33	13	3	6	
16	2	17	39	51	6	6	0	6	
27	18	18	20	24	13	1	3	0	
25	8	7	4	22	0	2	2	0	
15	2	2	6	26	8	11	4	0	
9	0	10	4	26	8	14	4	0	
8	0	4	0	22	6	6	0	0	
2	0	7	0	13	0	8	0	0	
6	2	8	6	29	7	4	0	0	
8	0	5	15	43	6	7	0	0	
4	0	3	4	46	12	7	2	0	
10	0	8	10	28	5	3	2	0	
10	0	5	0	14	10	10	0	0	
6	0	1	0	19	2	2	0	0	
4	0	2	0	11	0	1	0	0	
14	0	6	2	18	4	4	2	0	
7	0	5	2	18	2	2	0	0	
6	0	0	0	8	0	0	0	0	
10	0	2	0	10	0	0	0	0	
1	0	0	0	0	0	0	0	0	
7	0	0	0	6	0	0	0	0	
41	0	2	0	4	0	4	2	0	
17	2	11	2	14	0	5	2	0	
8	2	14	4	21	0	1	0	0	
9	17	38	16	26	4	2	0	0	
17	4	8	46	45	15	19	20	23	
14	16	17	2	33	8	7	0	0	
14	4	10	23	52	12	2	5	3	
10	2	4	4	28	0	8	4	3	
14	0	3	4	22	12	9	8	0	
6	6	10	8	43	10	6	0	0	
24	0	3	17	28	10	11	6	0	
13	0	1	7	36	21	10	6	0	
18	0	4	2	37	37	15	9	6	
37	5	9	9	43	18	8	5	3	
23	11	10	0	20	9	8	0	3	
5	0	3	14	34	12	11	3	0	
15	0	6	12	29	2	10	4	0	
6	0	4	12	24	33	14	0	0	
3	0	5	11	52	18	1	0	0	
16	2	6	4	47	13	8	4	0	
13	0	2	5	49	20	20	11	0	
20	10	4	10	19	21	7	10	4	
9	7	5	3	28	8	5	4	0	
7	0	7	4	27	45	16	6	0	
6	0	6	30	26	24	16	4	0	
13	4	3	5	47	13	13	4	0	
10	2	14	10	30	2	3	2	0	
16	10	9	19	58	4	10	0	0	
6	0	1	0	8	0	1	0	0	
0	0	0	0	4	0	0	0	0	
0	0	0	0	0	0	0	0	0	
4	0	0	0	4	0	0	0	0	
27	0	3	0	6	2	6	4	0	
17	0	8	0	11	6	3	0	3	
13	0	8	6	25	0	6	0	0	
18	0	1	0	16	22	23	4	6	
7	8	18	29	79	20	22	3	4	
9	2	0	46	32	0	4	8	0	
4	0	10	25	36	9	4	0	0	
6	0	8	13	17	0	4	0	0	
17	0	5	0	17	0	2	0	0	
15	0	4	0	18	2	8	0	0	
22	6	1	6	17	0	1	0	0	
21	10	15	30	21	0	0	0	0	
10	2	7	17	48	15	9	2	0	
12	2	15	14	32	5	7	2	0	
10	2	6	8	46	6	10	7	3	
12	6	8	6	19	0	7	0	0	
16	15	13	0	25	5	8	6	0	
12	0	12	13	56	0	2	0	0	
5	2	6	27	40	8	10	9	0	
8	4	20	50	48	5	11	4	0	
7	5	5	19	51	47	33	4	0	
2	2	35	20	41	16	17	0	0	
5	4	10	55	74	17	4	2	4	
3	0	3	14	93	28	13	2	0	
1	0	2	36	70	26	1	2	0	
15	2	5	2	35	26	11	6	0	
5	0	5	2	34	23	7	2	0	
10	0	13	13	28	14	6	0	0	
19	0	0	0	13	4	3	4	0	
6	0	0	0	4	0	0	0	0	
6	0	0	0	6	0	0	0	0	
10	0	0	0	6	0	0	0	0	
20	2	2	0	11	0	6	0	0	
16	2	9	2	11	11	11	2	0	
14	0	14	12	17	0	2	0	0	
7	2	14	44	43	2	3	0	0	
15	0	7	4	40	16	13	3	0	
4	0	2	4	43	6	9	3	0	
10	0	7	12	22	3	6	0	3	
10	0	20	25	30	15	7	0	0	
8	0	6	21	30	20	6	5	0	
19	0	3	0	30	6	14	0	0	
26	0	0	0	6	8	5	8	0	
18	0	6	6	20	11	20	4	3	
13	0	6	29	37	9	10	5	0	
11	4	6	30	42	10	8	0	3	
9	5	10	26	25	31	13	11	13	
13	2	19	13	34	10	6	2	0	
22	2	15	7	8	4	18	10	3	
25	3	19	9	37	12	5	2	3	
25	18	18	14	8	12	22	9	7	
29	2	15	14	65	42	21	8	24	
6	7	15	33	55	19	15	13	15	
20	5	8	13	76	35	13	21	6	
9	18	38	35	20	39	12	6	0	
6	17	22	63	77	8	8	0	0	
36	5	6	0	25	13	26	9	16	
22	5	12	6	35	21	12	3	0	
51	6	13	26	12	5	8	2	6	
19	4	13	8	18	0	3	0	0	
19	4	4	0	15	23	51	45	0	
4	0	0	0	2	0	0	0	0	
0	0	0	0	2	0	0	0	0	
1	0	0	0	2	0	0	0	0	
16	2	6	4	10	0	7	0	0	
15	4	12	6	17	0	4	0	0	
15	5	10	19	25	25	12	2	3	
2	0	2	2	40	17	18	0	0	
21	5	13	14	21	10	13	4	6	
3	2	4	14	59	15	21	5	0	
6	8	25	28	50	20	2	0	0	
15	20	31	36	50	29	13	3	0	
5	6	16	30	43	35	22	5	0	
21	10	2	0	17	26	14	19	10	
12	0	3	0	13	11	18	5	0	
20	4	9	13	19	11	17	12	14	
19	8	3	4	31	10	10	0	3	
8	8	11	32	23	20	12	0	0	
30	8	15	21	18	5	6	4	4	
10	0	1	7	52	8	5	0	0	
15	0	1	0	24	22	17	13	0	
14	4	13	14	14	32	26	22	9	
8	0	12	23	44	37	21	7	3	
18	11	24	11	18	9	18	8	0	
3	4	9	26	44	14	11	7	6	
15	0	9	21	40	11	8	3	0	
32	44	29	27	22	4	4	7	3	
36	8	14	26	21	21	7	4	3	
39	5	6	7	22	9	29	16	13	
19	2	4	15	31	30	14	28	14	
18	6	3	0	40	20	34	11	9	
25	6	3	0	35	15	11	8	12	
115	32	8	4	11	18	56	61	63	
12	0	2	0	14	0	1	0	0	
9	0	0	0	13	0	0	0	0	
12	0	2	0	10	0	0	0	0	
25	10	13	0	4	0	5	2	0	
28	2	11	0	6	0	3	0	0	
26	17	11	29	57	14	4	8	3	
14	9	8	18	66	35	6	0	0	
20	4	8	52	72	7	5	6	7	
14	2	21	41	106	58	2	3	3	
22	17	22	14	49	32	6	18	3	
63	24	22	3	2	20	26	14	9	
14	5	6	21	11	37	72	21	12	
14	6	10	12	15	25	13	3	10	
18	2	26	10	23	9	5	9	9	
27	2	13	10	21	18	11	5	7	
4	3	3	16	74	12	11	4	3	
12	5	16	25	20	39	6	4	7	
30	0	4	2	16	28	6	15	0	
8	0	2	0	17	16	25	2	0	
0	0	0	0	18	0	1	2	0	
2	0	0	4	42	57	14	0	0	
7	12	8	7	10	95	55	22	7	
12	2	1	2	32	87	56	5	0	
21	17	4	18	23	32	11	17	7	
18	0	3	39	35	10	4	5	0	
18	19	24	17	12	17	34	7	0	
20	10	18	23	46	42	10	0	3	
26	12	7	13	14	8	25	9	9	
25	16	7	9	6	16	20	28	3	
28	10	10	7	16	4	11	10	3	
27	3	9	9	24	16	13	6	6	
143	22	0	6	0	10	30	79	124	
13	2	4	0	20	7	6	9	0	
15	0	1	0	10	0	0	0	0	
3	0	1	0	18	0	5	0	0	
47	0	3	0	5	0	4	6	6	
10	11	16	14	13	2	14	16	3	
48	7	8	18	6	9	20	8	4	
40	4	14	69	50	7	5	4	9	
22	29	58	62	25	9	4	0	8	
10	20	16	55	41	15	1	6	3	
5	15	2	38	85	48	13	17	0	
16	16	35	54	32	15	5	5	7	
37	13	8	3	4	53	20	29	13	
35	49	34	4	1	18	40	14	13	
37	10	7	0	42	33	10	10	4	
29	18	48	40	15	4	7	8	3	
16	11	10	36	60	13	2	2	3	
1	0	1	70	105	76	30	6	0	
24	4	7	0	39	19	34	6	4	
10	2	2	2	64	10	9	3	3	
10	9	19	46	53	18	5	3	0	
13	5	14	54	99	6	4	2	0	
8	9	16	11	21	0	12	0	0	
20	0	2	0	14	25	31	12	10	
21	0	0	2	45	69	23	32	3	
35	14	12	28	30	36	53	22	9	
10	22	42	55	30	27	4	3	0	
6	8	33	64	92	6	0	0	3	
13	5	19	18	56	77	9	7	0	
38	21	30	11	3	8	4	9	3	
31	11	7	2	4	2	6	4	0	
9	2	20	6	29	7	8	6	0	
99	30	17	0	2	5	67	100	66	
42	9	7	2	8	8	1	23	20	
9	2	5	0	12	0	4	0	0	
11	0	4	2	24	0	1	2	0	
10	2	8	4	10	2	10	4	0	
20	4	3	0	5	10	22	33	18	
29	14	18	22	4	3	12	27	17	
54	10	19	15	11	9	6	24	3	
21	7	13	34	38	17	19	24	3	
4	4	13	17	48	68	16	2	3	
6	0	4	14	21	10	23	28	0	
7	12	4	8	35	6	14	10	16	
111	17	16	2	1	4	8	22	35	
39	19	10	2	17	15	25	9	6	
11	10	12	14	41	0	3	0	3	
13	17	10	14	25	7	9	2	3	
48	4	19	8	3	11	7	12	21	
25	15	60	40	30	19	46	24	43	
30	16	8	26	11	28	19	80	31	
16	6	6	9	13	20	18	16	4	
22	11	35	27	21	5	3	6	3	
14	2	9	8	46	26	15	6	3	
18	2	2	8	52	23	5	11	0	
12	3	6	27	68	10	6	0	0	
23	0	6	18	25	9	7	2	0	
14	2	4	0	37	38	24	16	0	
0	0	6	30	105	43	12	2	0	
12	9	25	38	36	4	1	4	0	
7	4	6	40	68	29	23	0	0	
5	5	12	55	81	31	5	2	0	
14	8	8	20	35	15	6	0	0	
16	16	6	21	17	6	5	0	0	
108	46	4	5	16	31	46	69	24	
52	6	1	0	6	5	41	49	79	
14	6	4	2	18	2	3	0	0	
5	8	11	3	40	0	1	2	0	
7	2	5	0	47	0	5	4	0	
18	0	1	0	7	2	25	16	0	
20	0	0	0	3	31	35	30	30	
33	17	9	2	4	21	60	31	7	
24	19	7	11	33	25	20	20	13	
17	7	6	7	35	16	14	4	7	
30	5	28	13	15	16	24	17	9	
15	14	38	55	48	37	21	2	0	
25	48	74	31	9	5	5	4	0	
33	20	7	7	22	8	12	2	7	
17	7	33	30	45	17	7	4	0	
20	2	9	22	40	19	12	7	0	
14	0	4	12	69	41	14	14	7	
11	10	11	26	27	19	8	2	0	
12	6	9	50	52	13	7	0	0	
7	16	20	29	32	15	2	0	0	
10	16	34	22	35	10	10	4	0	
14	6	13	6	15	16	6	13	0	
7	4	4	0	47	5	6	4	0	
20	4	10	4	23	5	11	10	0	
30	4	4	16	11	0	7	4	0	
15	4	10	11	39	18	7	2	3	
8	8	18	29	38	17	5	0	0	
4	2	8	12	40	16	13	4	0	
9	7	15	26	32	4	8	2	0	
11	6	18	16	33	2	4	4	0	
31	5	5	10	33	2	4	6	0	
19	4	8	4	30	15	7	11	0	
23	19	18	25	45	67	33	42	75	
34	4	0	0	1	21	113	52	126	
16	0	4	2	11	2	17	7	0	
12	0	2	8	26	2	3	6	0	
11	2	3	4	41	8	4	4	0	
6	2	1	10	28	10	4	2	3	
9	0	0	0	4	7	18	40	18	
9	0	0	0	8	75	53	43	12	
23	6	2	0	21	42	61	44	4	
18	15	2	12	54	23	20	6	0	
5	6	7	14	38	40	16	11	0	
12	9	14	89	23	20	3	6	3	
46	13	31	32	40	27	23	2	12	
15	4	15	23	21	7	8	8	0	
12	2	8	9	42	28	8	7	0	
20	4	15	21	18	4	10	4	6	
17	13	16	12	15	11	3	10	4	
8	9	25	32	61	19	5	2	0	
16	8	16	60	51	15	12	5	0	
10	4	15	37	37	16	12	2	3	
15	4	30	30	25	34	54	23	3	
10	0	4	10	32	66	50	19	0	
21	11	10	13	20	6	23	4	6	
10	8	8	28	33	17	5	2	3	
1	2	16	33	44	15	2	0	0	
6	14	26	40	39	10	6	7	0	
5	0	13	7	70	0	6	0	0	
22	15	14	5	28	8	11	6	0	
18	15	16	6	32	6	4	7	0	
6	15	8	13	40	9	7	6	0	
18	4	12	29	34	32	4	4	0	
13	6	5	23	40	15	7	2	4	
5	2	1	23	59	55	27	13	0	
6	5	6	18	6	168	111	101	23	
14	4	3	0	3	7	133	92	94	
7	2	8	2	18	8	4	0	0	
2	2	10	8	30	2	2	0	0	
10	4	9	11	19	2	6	8	0	
20	0	4	0	17	4	3	2	0	
28	2	1	0	5	2	22	10	3	
13	2	1	2	20	38	57	34	11	
34	4	10	22	27	37	32	4	11	
1	2	4	53	115	55	14	0	0	
3	0	22	64	104	3	7	0	0	
9	7	14	20	65	33	7	9	0	
8	2	7	12	44	25	23	5	3	
8	2	5	3	35	37	46	4	0	
27	6	12	4	53	32	15	16	13	
16	4	15	9	38	8	7	0	3	
32	11	10	6	29	7	16	11	12	
10	2	10	28	38	56	37	7	13	
16	17	12	23	26	28	16	2	6	
24	28	18	32	55	29	8	14	11	
12	22	75	70	60	8	5	6	0	
48	17	37	13	24	3	0	2	6	
9	2	10	35	24	5	8	6	0	
14	17	18	28	20	2	2	2	0	
5	6	11	4	10	0	2	2	0	
15	2	9	0	10	0	2	0	0	
21	13	14	0	6	4	9	9	3	
18	2	9	15	34	21	4	6	3	
13	2	2	21	43	33	10	2	0	
20	12	17	5	23	15	10	6	0	
10	4	5	23	28	4	12	7	0	
0	0	0	3	118	219	51	9	0	
7	0	7	5	125	83	26	8	7	
20	7	7	13	4	20	114	171	33	
6	4	4	2	11	31	100	79	7	
12	2	1	0	12	2	10	6	0	
6	0	6	6	10	12	7	2	0	
5	2	5	9	26	6	6	2	0	
21	0	2	0	7	2	22	12	0	
42	14	2	2	3	13	8	20	3	
31	2	6	14	30	10	17	9	11	
23	10	13	13	31	11	29	14	3	
13	9	7	11	29	12	15	6	0	
27	14	19	19	15	9	11	26	4	
13	6	3	4	23	39	12	11	3	
17	2	1	15	43	22	12	2	4	
15	5	13	25	39	45	18	18	4	
10	5	1	8	26	45	38	8	3	
5	0	11	28	83	28	10	7	4	
9	2	14	27	39	8	2	4	0	
6	0	3	5	69	31	21	10	0	
14	4	10	71	60	15	4	0	0	
8	9	30	60	25	5	1	0	4	
17	5	12	20	41	12	5	8	0	
9	12	18	28	7	0	6	0	0	
0	0	4	0	16	0	0	0	0	
7	2	14	2	17	0	0	0	0	
13	10	22	23	21	8	7	6	3	
9	3	9	32	48	13	14	0	3	
11	0	9	15	25	40	6	4	10	
18	8	10	7	19	12	6	2	0	
7	4	7	4	48	2	7	2	0	
12	4	5	3	30	13	12	0	0	
